filename,y_min,y_max,x_min,x_max,height,width,size
cr1_0089p_00005.cbf,532,561,286,324,29,38,1102
cr1_0089p_00006.cbf,532,561,286,324,29,38,1102
cr1_0089p_00007.cbf,532,561,286,323,29,37,1073
cr1_0089p_00008.cbf,532,562,285,322,30,37,1110
cr1_0090p_00001.cbf,532,562,286,324,30,38,1140
cr1_0090p_00002.cbf,533,562,285,323,29,38,1102
cr1_0090p_00003.cbf,532,562,285,323,30,38,1140
cr1_0090p_00004.cbf,532,561,286,323,29,37,1073
cr1_0090p_00005.cbf,532,561,285,323,29,38,1102
cr1_0090p_00006.cbf,532,562,286,324,30,38,1140
cr1_0090p_00007.cbf,532,561,285,323,29,38,1102
cr1_0090p_00008.cbf,533,562,285,322,29,37,1073
cr1_0091p_00001.cbf,533,562,286,323,29,37,1073
cr1_0091p_00002.cbf,533,562,285,323,29,38,1102
cr1_0091p_00003.cbf,532,562,285,322,30,37,1110
cr1_0091p_00004.cbf,532,561,286,323,29,37,1073
cr1_0091p_00005.cbf,532,561,286,323,29,37,1073
cr1_0091p_00006.cbf,532,561,285,323,29,38,1102
cr1_0091p_00007.cbf,532,562,285,323,30,38,1140
cr1_0091p_00008.cbf,533,562,284,322,29,38,1102
cr1_0092p_00001.cbf,532,562,286,323,30,37,1110
cr1_0092p_00002.cbf,532,562,285,323,30,38,1140
cr1_0092p_00003.cbf,533,561,285,323,28,38,1064
cr1_0092p_00004.cbf,532,561,285,323,29,38,1102
cr1_0092p_00005.cbf,532,562,286,323,30,37,1110
cr1_0092p_00006.cbf,532,561,286,324,29,38,1102
cr1_0092p_00007.cbf,532,561,285,323,29,38,1102
cr1_0092p_00008.cbf,532,562,285,322,30,37,1110
cr1_0093p_00001.cbf,532,562,286,323,30,37,1110
cr1_0093p_00002.cbf,532,562,285,323,30,38,1140
cr1_0093p_00003.cbf,532,562,285,323,30,38,1140
cr1_0093p_00004.cbf,533,561,285,323,28,38,1064
cr1_0093p_00005.cbf,532,561,286,323,29,37,1073
cr1_0093p_00006.cbf,532,561,285,323,29,38,1102
cr1_0093p_00007.cbf,532,561,285,323,29,38,1102
cr1_0093p_00008.cbf,532,562,284,322,30,38,1140
cr1_0094p_00001.cbf,533,562,286,324,29,38,1102
cr1_0094p_00002.cbf,533,562,285,323,29,38,1102
cr1_0094p_00003.cbf,532,561,285,322,29,37,1073
cr1_0094p_00004.cbf,532,561,285,323,29,38,1102
cr1_0094p_00005.cbf,532,561,285,323,29,38,1102
cr1_0094p_00006.cbf,532,561,286,323,29,37,1073
cr1_0094p_00007.cbf,532,561,285,323,29,38,1102
cr1_0094p_00008.cbf,532,562,285,323,30,38,1140
cr1_0095p_00001.cbf,532,562,286,324,30,38,1140
cr1_0095p_00002.cbf,532,562,285,323,30,38,1140
cr1_0095p_00003.cbf,533,562,285,323,29,38,1102
cr1_0095p_00004.cbf,532,561,285,323,29,38,1102
cr1_0095p_00005.cbf,532,561,285,323,29,38,1102
cr1_0095p_00006.cbf,532,561,285,323,29,38,1102
cr1_0095p_00007.cbf,532,561,285,323,29,38,1102
cr1_0095p_00008.cbf,533,562,285,322,29,37,1073
cr1_0096p_00001.cbf,532,561,286,324,29,38,1102
cr1_0096p_00002.cbf,532,562,285,323,30,38,1140
cr1_0096p_00003.cbf,532,561,285,323,29,38,1102
cr1_0096p_00004.cbf,532,561,285,323,29,38,1102
cr1_0096p_00005.cbf,532,561,286,323,29,37,1073
cr1_0096p_00006.cbf,532,561,286,323,29,37,1073
cr1_0096p_00007.cbf,532,561,286,323,29,37,1073
cr1_0096p_00008.cbf,533,561,285,323,28,38,1064
cr1_0097p_00001.cbf,532,561,286,324,29,38,1102
cr1_0097p_00002.cbf,533,562,285,323,29,38,1102
cr1_0097p_00003.cbf,532,561,285,323,29,38,1102
cr1_0097p_00004.cbf,532,561,285,323,29,38,1102
cr1_0097p_00005.cbf,532,561,285,322,29,37,1073
cr1_0097p_00006.cbf,532,561,285,323,29,38,1102
cr1_0097p_00007.cbf,533,561,285,323,28,38,1064
cr1_0097p_00008.cbf,532,562,285,323,30,38,1140
cr1_0098p_00001.cbf,532,562,286,324,30,38,1140
cr1_0098p_00002.cbf,532,562,285,323,30,38,1140
cr1_0098p_00003.cbf,533,561,285,323,28,38,1064
cr1_0098p_00004.cbf,532,561,285,323,29,38,1102
cr1_0098p_00005.cbf,532,561,285,323,29,38,1102
cr1_0098p_00006.cbf,532,561,285,323,29,38,1102
cr1_0098p_00007.cbf,532,561,285,323,29,38,1102
cr1_0098p_00008.cbf,532,562,285,323,30,38,1140
cr1_0099p_00001.cbf,532,562,286,324,30,38,1140
cr1_0099p_00002.cbf,532,562,285,323,30,38,1140
cr1_0099p_00003.cbf,532,561,285,323,29,38,1102
cr1_0099p_00004.cbf,532,561,285,323,29,38,1102
cr1_0099p_00005.cbf,532,562,285,323,30,38,1140
cr1_0099p_00006.cbf,532,562,286,324,30,38,1140
cr1_0099p_00007.cbf,532,562,285,323,30,38,1140
cr1_0099p_00008.cbf,532,562,285,323,30,38,1140
cr1_0100p_00001.cbf,532,562,286,324,30,38,1140
cr1_0100p_00002.cbf,532,562,285,323,30,38,1140
cr1_0100p_00003.cbf,532,562,285,323,30,38,1140
cr1_0100p_00004.cbf,532,562,285,323,30,38,1140
cr1_0100p_00005.cbf,532,561,285,323,29,38,1102
cr1_0100p_00006.cbf,532,561,285,323,29,38,1102
cr1_0100p_00007.cbf,532,562,285,323,30,38,1140
cr1_0100p_00008.cbf,532,562,285,323,30,38,1140
cr1_0101p_00001.cbf,532,562,286,324,30,38,1140
cr1_0101p_00002.cbf,533,562,285,323,29,38,1102
cr1_0101p_00003.cbf,532,562,285,323,30,38,1140
cr1_0101p_00004.cbf,532,562,285,323,30,38,1140
cr1_0101p_00005.cbf,532,561,285,323,29,38,1102
cr1_0101p_00006.cbf,532,561,286,323,29,37,1073
cr1_0101p_00007.cbf,532,562,286,323,30,37,1110
cr1_0101p_00008.cbf,532,561,285,323,29,38,1102
cr1_0102p_00001.cbf,532,561,286,324,29,38,1102
cr1_0102p_00002.cbf,532,562,285,323,30,38,1140
cr1_0102p_00003.cbf,532,562,285,323,30,38,1140
cr1_0102p_00004.cbf,532,562,285,323,30,38,1140
cr1_0102p_00005.cbf,532,561,285,323,29,38,1102
cr1_0102p_00006.cbf,532,561,285,323,29,38,1102
cr1_0102p_00007.cbf,532,561,286,323,29,37,1073
cr1_0102p_00008.cbf,532,562,285,323,30,38,1140
cr1_0103p_00001.cbf,532,562,286,324,30,38,1140
cr1_0103p_00002.cbf,532,562,285,323,30,38,1140
cr1_0103p_00003.cbf,532,562,285,323,30,38,1140
cr1_0103p_00004.cbf,532,561,285,323,29,38,1102
cr1_0103p_00005.cbf,532,561,285,323,29,38,1102
cr1_0103p_00006.cbf,532,561,286,324,29,38,1102
cr1_0103p_00007.cbf,532,562,285,323,30,38,1140
cr1_0103p_00008.cbf,532,562,285,323,30,38,1140
cr1_0104p_00001.cbf,532,562,286,324,30,38,1140
cr1_0104p_00002.cbf,532,562,285,323,30,38,1140
cr1_0104p_00003.cbf,532,562,285,323,30,38,1140
cr1_0104p_00004.cbf,532,562,285,323,30,38,1140
cr1_0104p_00005.cbf,532,561,285,323,29,38,1102
cr1_0104p_00006.cbf,532,562,285,323,30,38,1140
cr1_0104p_00007.cbf,532,562,286,324,30,38,1140
cr1_0104p_00008.cbf,532,562,285,323,30,38,1140
cr1_0105p_00001.cbf,532,562,286,324,30,38,1140
cr1_0105p_00002.cbf,532,562,285,323,30,38,1140
cr1_0105p_00003.cbf,532,562,285,323,30,38,1140
cr1_0105p_00004.cbf,532,562,285,323,30,38,1140
cr1_0105p_00005.cbf,532,562,285,323,30,38,1140
cr1_0105p_00006.cbf,531,561,286,324,30,38,1140
cr1_0105p_00007.cbf,532,562,286,324,30,38,1140
cr1_0105p_00008.cbf,532,562,285,324,30,39,1170
cr1_0106p_00001.cbf,532,563,286,324,31,38,1178
cr1_0106p_00002.cbf,532,563,285,324,31,39,1209
cr1_0106p_00003.cbf,532,562,285,324,30,39,1170
cr1_0106p_00004.cbf,532,562,285,323,30,38,1140
cr1_0106p_00005.cbf,531,562,285,323,31,38,1178
cr1_0106p_00006.cbf,531,562,285,324,31,39,1209
cr1_0106p_00007.cbf,532,562,285,324,30,39,1170
cr1_0106p_00008.cbf,532,562,284,323,30,39,1170
cr1_0107p_00001.cbf,532,562,285,324,30,39,1170
cr1_0107p_00002.cbf,532,562,284,324,30,40,1200
cr1_0107p_00003.cbf,532,562,284,323,30,39,1170
cr1_0107p_00004.cbf,532,562,284,324,30,40,1200
cr1_0107p_00005.cbf,532,562,284,323,30,39,1170
cr1_0107p_00006.cbf,532,562,285,324,30,39,1170
cr1_0107p_00007.cbf,532,562,285,324,30,39,1170
cr1_0107p_00008.cbf,532,562,284,324,30,40,1200
cr1_0108p_00001.cbf,532,562,285,324,30,39,1170
cr1_0108p_00002.cbf,532,562,284,324,30,40,1200
cr1_0108p_00003.cbf,532,562,284,323,30,39,1170
cr1_0108p_00004.cbf,532,562,284,323,30,39,1170
cr1_0108p_00005.cbf,532,561,284,323,29,39,1131
cr1_0108p_00006.cbf,532,561,285,324,29,39,1131
cr1_0108p_00007.cbf,532,562,285,324,30,39,1170
cr1_0108p_00008.cbf,532,562,284,323,30,39,1170
cr1_0109p_00001.cbf,532,562,285,324,30,39,1170
cr1_0109p_00002.cbf,532,562,285,323,30,38,1140
cr1_0109p_00003.cbf,532,562,284,323,30,39,1170
cr1_0109p_00004.cbf,532,561,285,323,29,38,1102
cr1_0109p_00005.cbf,532,561,284,323,29,39,1131
cr1_0109p_00006.cbf,532,562,285,323,30,38,1140
cr1_0109p_00007.cbf,532,562,285,323,30,38,1140
cr1_0109p_00008.cbf,532,562,285,323,30,38,1140
cr1_0110p_00001.cbf,532,562,285,324,30,39,1170
cr1_0110p_00002.cbf,532,562,284,323,30,39,1170
cr1_0110p_00003.cbf,532,562,284,323,30,39,1170
cr1_0110p_00004.cbf,532,562,284,323,30,39,1170
cr1_0110p_00005.cbf,532,561,284,323,29,39,1131
cr1_0110p_00006.cbf,532,561,285,324,29,39,1131
cr1_0110p_00007.cbf,532,562,285,324,30,39,1170
cr1_0110p_00008.cbf,532,562,285,323,30,38,1140
cr1_0111p_00001.cbf,532,562,285,324,30,39,1170
cr1_0111p_00002.cbf,532,562,285,323,30,38,1140
cr1_0111p_00003.cbf,532,561,285,323,29,38,1102
cr1_0111p_00004.cbf,532,561,285,323,29,38,1102
cr1_0111p_00005.cbf,532,561,284,323,29,39,1131
cr1_0111p_00006.cbf,531,561,285,323,30,38,1140
cr1_0111p_00007.cbf,532,561,285,323,29,38,1102
cr1_0111p_00008.cbf,532,562,285,323,30,38,1140
cr1_0112p_00001.cbf,532,562,286,324,30,38,1140
cr1_0112p_00002.cbf,532,561,285,323,29,38,1102
cr1_0112p_00003.cbf,532,561,285,323,29,38,1102
cr1_0112p_00004.cbf,532,561,284,323,29,39,1131
cr1_0112p_00005.cbf,532,561,284,323,29,39,1131
cr1_0112p_00006.cbf,532,561,285,323,29,38,1102
cr1_0112p_00007.cbf,532,561,285,324,29,39,1131
cr1_0112p_00008.cbf,532,562,285,323,30,38,1140
cr1_0113p_00001.cbf,532,562,286,324,30,38,1140
cr1_0113p_00002.cbf,532,562,285,324,30,39,1170
cr1_0113p_00003.cbf,532,562,285,323,30,38,1140
cr1_0113p_00004.cbf,532,561,285,323,29,38,1102
cr1_0113p_00005.cbf,532,561,284,323,29,39,1131
cr1_0113p_00006.cbf,532,561,285,323,29,38,1102
cr1_0113p_00007.cbf,532,562,285,324,30,39,1170
cr1_0113p_00008.cbf,532,562,285,323,30,38,1140
cr1_0114p_00001.cbf,532,562,286,324,30,38,1140
cr1_0114p_00002.cbf,531,562,285,323,31,38,1178
cr1_0114p_00003.cbf,532,561,285,323,29,38,1102
cr1_0114p_00004.cbf,532,561,285,323,29,38,1102
cr1_0114p_00005.cbf,532,561,284,323,29,39,1131
cr1_0114p_00006.cbf,532,561,285,323,29,38,1102
cr1_0114p_00007.cbf,531,561,285,324,30,39,1170
cr1_0114p_00008.cbf,532,562,284,324,30,40,1200
cr1_0115p_00001.cbf,532,562,285,324,30,39,1170
cr1_0115p_00002.cbf,532,562,285,324,30,39,1170
cr1_0115p_00003.cbf,532,561,285,323,29,38,1102
cr1_0115p_00004.cbf,532,561,285,323,29,38,1102
cr1_0115p_00005.cbf,532,561,284,323,29,39,1131
cr1_0115p_00006.cbf,532,561,285,323,29,38,1102
cr1_0115p_00007.cbf,532,561,285,324,29,39,1131
cr1_0115p_00008.cbf,532,561,285,324,29,39,1131
cr1_0116p_00001.cbf,532,562,285,324,30,39,1170
cr1_0116p_00002.cbf,532,561,285,324,29,39,1131
cr1_0116p_00003.cbf,532,561,285,323,29,38,1102
cr1_0116p_00004.cbf,532,561,284,323,29,39,1131
cr1_0116p_00005.cbf,532,561,284,323,29,39,1131
cr1_0116p_00006.cbf,532,561,285,323,29,38,1102
cr1_0116p_00007.cbf,532,561,285,324,29,39,1131
cr1_0116p_00008.cbf,532,562,285,324,30,39,1170
cr1_0117p_00001.cbf,532,562,286,324,30,38,1140
cr1_0117p_00002.cbf,532,562,285,324,30,39,1170
cr1_0117p_00003.cbf,532,561,285,324,29,39,1131
cr1_0117p_00004.cbf,532,561,285,323,29,38,1102
cr1_0117p_00005.cbf,532,561,284,323,29,39,1131
cr1_0117p_00006.cbf,532,561,285,323,29,38,1102
cr1_0117p_00007.cbf,532,561,285,324,29,39,1131
cr1_0117p_00008.cbf,532,561,285,324,29,39,1131
cr1_0118p_00001.cbf,532,561,286,324,29,38,1102
cr1_0118p_00002.cbf,532,561,285,324,29,39,1131
cr1_0118p_00003.cbf,532,561,285,323,29,38,1102
cr1_0118p_00004.cbf,532,561,285,323,29,38,1102
cr1_0118p_00005.cbf,532,561,284,323,29,39,1131
cr1_0118p_00006.cbf,532,561,285,323,29,38,1102
cr1_0118p_00007.cbf,532,562,285,324,30,39,1170
cr1_0118p_00008.cbf,532,562,285,324,30,39,1170
cr1_0119p_00001.cbf,532,563,286,324,31,38,1178
cr1_0119p_00002.cbf,532,562,285,324,30,39,1170
cr1_0119p_00003.cbf,532,561,285,323,29,38,1102
cr1_0119p_00004.cbf,532,561,285,323,29,38,1102
cr1_0119p_00005.cbf,532,561,284,323,29,39,1131
cr1_0119p_00006.cbf,532,561,284,323,29,39,1131
cr1_0119p_00007.cbf,532,561,285,324,29,39,1131
cr1_0119p_00008.cbf,532,561,285,323,29,38,1102
cr1_0120p_00001.cbf,532,562,286,324,30,38,1140
cr1_0120p_00002.cbf,532,562,285,324,30,39,1170
cr1_0120p_00003.cbf,532,561,285,323,29,38,1102
cr1_0120p_00004.cbf,532,561,285,323,29,38,1102
cr1_0120p_00005.cbf,532,561,284,322,29,38,1102
